step,target_loss_component,decoded_distance_reference,learning_rate,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,target_confidence_component,target_focal_component,target_vc_component,target_vc_latent_posterior_kl,target_vc_discriminator_kl,target_vc_class_prior_kl,typicality,discrepancy,weighted_typicality,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm,low_gradient_steps,physiological_valid,feasible,optimization_stage,typicality_no_improvement_steps,typicality_threshold,typical,optimization_success,decoder_latent_rmse,d_z,delta_dec_joint,selected_step_so_far
13,confidence,original_reconstruction,0.01,0.16040265560150146,0.0,0.0017237532883882523,0.07092364877462387,0.1531379222869873,0.0,0.00017237533756997436,0.007092365063726902,0.1531379222869873,0.07092364877462387,0.0,0.004179318901151419,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8989658951759338,0.9227655529975891,0.0,1,0.954810619354248,True,0.045189350843429565,0.954810619354248,0.21096257865428925,0,False,False,target,0,1.0264744748338128,True,False,0.04151810705661774,0.44135281443595886,0.26631495356559753,10
14,confidence,original_reconstruction,0.01,0.11093693226575851,0.0,0.0018446824979037046,0.07391303777694702,0.10336115956306458,0.0,0.00018446825561113656,0.007391303777694702,0.10336115956306458,0.07391303777694702,0.0,0.0035861460492014885,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8976268172264099,0.9213910102844238,0.0,1,0.9581043720245361,True,0.04189559444785118,0.9581043720245361,0.1603809893131256,0,False,False,target,0,1.0264744748338128,True,False,0.04294976592063904,0.45163294672966003,0.2718695104122162,10
15,confidence,original_reconstruction,0.01,0.07746672630310059,0.0,0.001958776032552123,0.07665103673934937,0.0696057453751564,0.0,0.00019587761198636144,0.007665103767067194,0.0696057453751564,0.07665103673934937,0.0,0.0031330485362559557,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8964482545852661,0.9201812744140625,0.0,1,0.9608129262924194,True,0.03918709233403206,0.9608129262924194,0.14067456126213074,0,False,False,target,0,1.0264744748338128,True,False,0.04425806179642677,0.4607698619365692,0.27685922384262085,15
16,confidence,original_reconstruction,0.01,0.05424050986766815,0.0,0.002066022250801325,0.0792153999209404,0.04611236974596977,0.0,0.00020660222799051553,0.007921540178358555,0.04611236974596977,0.0792153999209404,0.0,0.002773202955722809,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8953732252120972,0.9190777540206909,0.0,1,0.963110089302063,True,0.036889899522066116,0.963110089302063,0.06999322772026062,0,False,False,target,0,1.0264744748338128,True,False,0.0454535186290741,0.46895742416381836,0.2814522981643677,16
17,confidence,original_reconstruction,0.01,0.04098782315850258,0.0,0.0021667080000042915,0.08160712569952011,0.032610438764095306,0.0,0.00021667080000042915,0.008160713128745556,0.032610438764095306,0.08160712569952011,0.0,0.002487568184733391,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8944281339645386,0.9181076288223267,0.0,1,0.9650440812110901,True,0.034955963492393494,0.9650440812110901,0.06337453424930573,0,False,False,target,0,1.0264744748338128,True,False,0.04654791206121445,0.476299911737442,0.28566959500312805,17
18,confidence,original_reconstruction,0.01,0.03032824397087097,0.0,0.0022609387524425983,0.08384331315755844,0.021717820316553116,0.0,0.00022609387815464288,0.00838433112949133,0.021717820316553116,0.08384331315755844,0.0,0.0022567762061953545,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8935819268226624,0.9172390103340149,0.0,1,0.9666910171508789,True,0.03330905735492706,0.9666910171508789,0.041734784841537476,0,False,False,target,0,1.0264744748338128,True,False,0.047549329698085785,0.4828547239303589,0.2895570993423462,18
19,confidence,original_reconstruction,0.01,0.022256944328546524,0.0,0.0023489336017519236,0.08591674268245697,0.01343037560582161,0.0,0.0002348933630855754,0.008591674268245697,0.01343037560582161,0.08591674268245697,0.0,0.002067319815978408,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8928245306015015,0.9164615869522095,0.0,1,0.9681081771850586,True,0.03189181536436081,0.9681081771850586,0.034312110394239426,0,False,False,target,0,1.0264744748338128,True,False,0.048465799540281296,0.4887820780277252,0.2931155860424042,19
20,confidence,original_reconstruction,0.01,0.018280960619449615,0.0,0.0024309123400598764,0.08783842623233795,0.009254028089344501,0.0,0.00024309124273713678,0.00878384243696928,0.009254028089344501,0.08783842623233795,0.0,0.0019113124581053853,0.03464368358254433,0.0,0.0,0.03464368358254433,0.89214026927948,0.9157592058181763,0.0,1,0.9693255424499512,True,0.030674435198307037,0.9693255424499512,0.024635475128889084,0,False,False,target,0,1.0264744748338128,True,False,0.049304284155368805,0.4940934479236603,0.29637548327445984,20
21,confidence,original_reconstruction,0.01,0.017349213361740112,0.0,0.002507172990590334,0.0895923301577568,0.008139262907207012,0.0,0.0002507173048797995,0.008959232829511166,0.008139262907207012,0.0895923301577568,0.0,0.0017797471955418587,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8915203809738159,0.915122926235199,0.0,1,0.9703919887542725,True,0.02960803173482418,0.9703919887542725,0.019915515556931496,0,False,False,target,0,1.0264744748338128,True,False,0.050071679055690765,0.4988948404788971,0.2993197739124298,21
22,confidence,original_reconstruction,0.01,0.016247743740677834,0.0,0.002577973995357752,0.09119468927383423,0.0068704779259860516,0.0,0.0002577973937150091,0.009119468741118908,0.0068704779259860516,0.09119468927383423,0.0,0.0016700744163244963,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8909726142883301,0.9145606756210327,0.0,1,0.9713119864463806,True,0.028687939047813416,0.9713119864463806,0.018620852380990982,0,False,False,target,0,1.0264744748338128,True,False,0.050773750990629196,0.5032228231430054,0.301984578371048,22
23,confidence,original_reconstruction,0.01,0.015514478087425232,0.0,0.0026435921899974346,0.09265512228012085,0.005984605755656958,0.0,0.00026435923064127564,0.009265512228012085,0.005984605755656958,0.09265512228012085,0.0,0.0015763926785439253,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8904870748519897,0.9140622615814209,0.0,1,0.9721224308013916,True,0.02787759155035019,0.9721224308013916,0.021014222875237465,0,False,False,target,0,1.0264744748338128,True,False,0.05141587555408478,0.507121205329895,0.30439305305480957,23
24,confidence,original_reconstruction,0.01,0.014787370339035988,0.0,0.0027043151203542948,0.09397752583026886,0.00511918542906642,0.0,0.0002704315120354295,0.009397752583026886,0.00511918542906642,0.09397752583026886,0.0,0.001495280535891652,0.03464368358254433,0.0,0.0,0.03464368358254433,0.890038013458252,0.913601279258728,0.0,1,0.972844123840332,True,0.027155926451086998,0.972844123840332,0.020108072087168694,0,False,False,target,0,1.0264744748338128,True,False,0.052003029733896255,0.51068514585495,0.3065575361251831,24
25,confidence,original_reconstruction,0.01,0.013972989283502102,0.0,0.0027604294009506702,0.09517151117324829,0.0041797952726483345,0.0,0.00027604293427430093,0.009517150931060314,0.0041797952726483345,0.09517151117324829,0.0,0.0014260185416787863,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8896259665489197,0.9131783246994019,0.0,1,0.973476231098175,True,0.026523852720856667,0.973476231098175,0.07587681710720062,0,False,False,target,0,1.0264744748338128,True,False,0.05253978818655014,0.5138989090919495,0.3084987998008728,25
26,confidence,original_reconstruction,0.01,0.012768808752298355,0.0,0.0028122104704380035,0.09627227485179901,0.0028603593818843365,0.0,0.00028122105868533254,0.009627227671444416,0.0028603593818843365,0.09627227485179901,0.0,0.0013671289198100567,0.03464368358254433,0.0,0.0,0.03464368358254433,0.889262318611145,0.9128050804138184,0.0,1,0.9740260243415833,True,0.02597394958138466,0.9740260243415833,0.018192600458860397,0,False,False,target,0,1.0264744748338128,True,False,0.05303027853369713,0.5168071389198303,0.3102777302265167,26
27,confidence,original_reconstruction,0.01,0.012338094413280487,0.0,0.002859952859580517,0.09726238250732422,0.002325860783457756,0.0,0.0002859952801372856,0.009726238436996937,0.002325860783457756,0.09726238250732422,0.0,0.001314816065132618,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8889356851577759,0.9124698042869568,0.0,1,0.9745245575904846,True,0.02547547034919262,0.9745245575904846,0.011550012044608593,0,False,False,target,0,1.0264744748338128,True,False,0.05347852781414986,0.5194474458694458,0.31186917424201965,27
28,confidence,original_reconstruction,0.01,0.012598475441336632,0.0,0.0029039045330137014,0.09816320985555649,0.0024917633272707462,0.0,0.00029039045330137014,0.009816321544349194,0.0024917633272707462,0.09816320985555649,0.0,0.0012686112895607948,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8886252045631409,0.9121510982513428,0.0,1,0.9749733209609985,True,0.025026675313711166,0.9749733209609985,0.01157337799668312,0,False,False,target,0,1.0264744748338128,True,False,0.05388788878917694,0.5218843817710876,0.31331008672714233,27
29,confidence,original_reconstruction,0.01,0.012644310481846333,0.0,0.002944322768598795,0.09898129105567932,0.0024517495185136795,0.0,0.0002944322768598795,0.009898128919303417,0.0024517495185136795,0.09898129105567932,0.0,0.0012294357875362039,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8883533477783203,0.9118720293045044,0.0,1,0.9753603339195251,True,0.024639613926410675,0.9753603339195251,0.01149909570813179,0,False,False,target,0,1.0264744748338128,True,False,0.05426161363720894,0.5240412354469299,0.3146129250526428,27
30,confidence,original_reconstruction,0.01,0.012500870041549206,0.0,0.0029814548324793577,0.09972292184829712,0.0022304330486804247,0.0,0.00029814548906870186,0.009972291998565197,0.0022304330486804247,0.09972292184829712,0.0,0.0011943421559408307,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8881118893623352,0.9116241931915283,0.0,1,0.9757123589515686,True,0.024287665262818336,0.9757123589515686,0.011331114917993546,0,False,False,target,0,1.0264744748338128,True,False,0.05460269749164581,0.5259919762611389,0.3157893419265747,27
31,confidence,original_reconstruction,0.01,0.012193704955279827,0.0,0.003015537979081273,0.10039421916007996,0.001852729357779026,0.0,0.0003015538095496595,0.01003942172974348,0.001852729357779026,0.10039421916007996,0.0,0.0011632288806140423,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8878900408744812,0.9113964438438416,0.0,1,0.9760288596153259,True,0.02397112362086773,0.9760288596153259,0.011111747473478317,0,False,False,target,0,1.0264744748338128,True,False,0.05491391569375992,0.52779221534729,0.316850483417511,31
32,confidence,original_reconstruction,0.01,0.011818991042673588,0.0,0.0030467957258224487,0.10100053995847702,0.001414257101714611,0.0,0.00030467959004454315,0.010100054554641247,0.001414257101714611,0.10100053995847702,0.0,0.0011358076008036733,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8876823782920837,0.9111832976341248,0.0,1,0.9763113856315613,True,0.02368858829140663,0.9763113856315613,0.017470045015215874,0,False,False,target,0,1.0264744748338128,True,False,0.055197786539793015,0.5294121503829956,0.31780582666397095,32
33,confidence,original_reconstruction,0.01,0.011384446173906326,0.0,0.003075413405895233,0.10155761241912842,0.0009211436263285577,0.0,0.0003075413405895233,0.010155761614441872,0.0009211436263285577,0.10155761241912842,0.0,0.0011117699323222041,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8874951004981995,0.9109910726547241,0.0,1,0.9765619039535522,True,0.023438099771738052,0.9765619039535522,0.008730126544833183,0,False,False,target,0,1.0264744748338128,True,False,0.055456411093473434,0.5309026837348938,0.3186810612678528,33
34,confidence,original_reconstruction,0.01,0.011031119152903557,0.0,0.003101631533354521,0.1020563542842865,0.0005153207457624376,0.0,0.00031016315915621817,0.01020563580095768,0.0005153207457624376,0.1020563542842865,0.0,0.001089506084099412,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8873198628425598,0.910811185836792,0.0,1,0.9767963886260986,True,0.02320367842912674,0.9767963886260986,0.008401082828640938,0,False,False,target,0,1.0264744748338128,True,False,0.055692292749881744,0.5323041081428528,0.3194625973701477,34
35,confidence,original_reconstruction,0.01,0.01063049677759409,0.0,0.0031256363727152348,0.1025010496377945,6.782764830859378e-05,0.0,0.00031256364309228957,0.010250105522572994,6.782764830859378e-05,0.1025010496377945,0.0,0.0010705474996939301,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8871736526489258,0.9106611013412476,0.0,1,0.976997971534729,True,0.02300204709172249,0.976997971534729,0.008044697344303131,0,False,False,target,0,1.0264744748338128,True,False,0.055907391011714935,0.5334703326225281,0.32015785574913025,35
36,confidence,original_reconstruction,0.01,0.01060441043227911,0.0,0.00314760091714561,0.10289650410413742,0.0,0.0,0.00031476010917685926,0.010289650410413742,0.0,0.10289650410413742,0.0,0.0010531857842579484,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8870319128036499,0.9105156064033508,0.0,1,0.9771841764450073,True,0.022815899923443794,0.9771841764450073,0.0004247580363880843,0,True,True,target,0,1.0264744748338128,True,True,0.056103482842445374,0.53459632396698,0.3207748532295227,36
37,confidence,original_reconstruction,0.01,0.8976362943649292,0.0,0.00314760091714561,0.10289650410413742,0.0,0.0,0.00031476010917685926,0.010289650410413742,0.0,0.10289650410413742,0.0,0.0010531857842579484,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8870319128036499,0.9105156064033508,0.8870319128036499,1,0.9771841764450073,True,0.022815899923443794,0.9771841764450073,0.03156174719333649,0,True,True,typicality,0,1.0264744748338128,True,True,0.056103482842445374,0.53459632396698,0.3207748532295227,36
38,confidence,original_reconstruction,0.01,0.8970005512237549,0.0,0.00316769746132195,0.10325568169355392,0.000105509658169467,0.0,0.0003167697577737272,0.010325568728148937,0.000105509658169467,0.10325568169355392,0.0,0.0010172959882766008,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8862527012825012,0.9097157716751099,0.8862527012825012,1,0.9775740504264832,True,0.022425923496484756,0.9775740504264832,0.0326048843562603,0,False,False,typicality,0,1.0264744748338128,True,False,0.056282300502061844,0.5373766422271729,0.32133421301841736,36
39,confidence,original_reconstruction,0.01,0.895716667175293,0.0,0.003186076181009412,0.10357147455215454,0.00012457366392482072,0.0,0.00031860763556323946,0.010357148014008999,0.00012457366392482072,0.10357147455215454,0.0,0.0009673327440395951,0.03464368358254433,0.0,0.0,0.03464368358254433,0.884916365146637,0.9083440899848938,0.884916365146637,1,0.9781286120414734,True,0.02187141217291355,0.9781286120414734,0.03238977491855621,0,False,False,typicality,0,1.0264744748338128,True,False,0.05644533783197403,0.5416519641876221,0.32182520627975464,36
40,confidence,original_reconstruction,0.01,0.8938121795654297,0.0,0.0032028774730861187,0.10384903848171234,2.772553125396371e-05,0.0,0.0003202877414878458,0.010384904220700264,2.772553125396371e-05,0.10384903848171234,0.0,0.0009074404370039701,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8830792903900146,0.9064583778381348,0.8830792903900146,1,0.9788128137588501,True,0.021187124773859978,0.9788128137588501,0.03206566721200943,0,False,False,typicality,0,1.0264744748338128,True,False,0.05659396946430206,0.5474280714988708,0.3222561776638031,36
41,confidence,original_reconstruction,0.01,0.891532838344574,0.0,0.003218232188373804,0.10409028828144073,0.0,0.0,0.0003218232304789126,0.010409029200673103,0.0,0.10409028828144073,0.0,0.000840791966766119,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8808019757270813,0.9041207432746887,0.8808019757270813,1,0.9796016216278076,True,0.020398413762450218,0.9796016216278076,0.030491238459944725,0,True,True,typicality,0,1.0264744748338128,True,True,0.05672946572303772,0.5545799732208252,0.32263025641441345,41
42,confidence,original_reconstruction,0.01,0.8889124989509583,0.0,0.003232260700315237,0.1043083444237709,0.0,0.0,0.0003232260642107576,0.010430834256112576,0.0,0.1043083444237709,0.0,0.0007715903338976204,0.03464368358254433,0.0,0.0,0.03464368358254433,0.878158450126648,0.9014072418212891,0.878158450126648,1,0.9804548621177673,True,0.019545121118426323,0.9804548621177673,0.030009068548679352,0,True,True,typicality,0,1.0264744748338128,True,True,0.056852973997592926,0.5631731152534485,0.3229680359363556,42
43,confidence,original_reconstruction,0.01,0.8859697580337524,0.0,0.0032450766302645206,0.1045050248503685,0.0,0.0,0.00032450768048875034,0.01045050285756588,0.0,0.1045050248503685,0.0,0.0007028321269899607,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8751947283744812,0.8983650207519531,0.8751947283744812,1,0.9813418388366699,True,0.01865812949836254,0.9813418388366699,0.02944418229162693,0,True,True,typicality,0,1.0264744748338128,True,True,0.056965574622154236,0.5730699300765991,0.32327237725257874,43
44,confidence,original_reconstruction,0.01,0.8827786445617676,0.0,0.003256783587858081,0.1046815887093544,0.0,0.0,0.000325678352965042,0.01046815887093544,0.0,0.1046815887093544,0.0,0.0006375030498020351,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8719847798347473,0.8950701355934143,0.8719847798347473,1,0.9822261333465576,True,0.017773862928152084,0.9822261333465576,0.028799258172512054,0,True,True,typicality,0,1.0264744748338128,True,True,0.05706823617219925,0.5842768549919128,0.32354533672332764,44
45,confidence,original_reconstruction,0.01,0.8794155120849609,0.0,0.0032674779649823904,0.10483963042497635,2.216905886598397e-05,0.0,0.00032674780231900513,0.010483963415026665,2.216905886598397e-05,0.10483963042497635,0.0,0.0005762082291767001,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8685826063156128,0.8915778994560242,0.8685826063156128,1,0.9830984473228455,True,0.016901597380638123,0.9830984473228455,0.030705401673913002,0,False,False,typicality,0,1.0264744748338128,True,False,0.057161856442689896,0.5966734886169434,0.32378947734832764,44
46,confidence,original_reconstruction,0.01,0.875872015953064,0.0,0.003277221694588661,0.10499849170446396,0.0,0.0,0.0003277221694588661,0.010499848984181881,0.0,0.10499849170446396,0.0,0.0005201543681323528,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8650444149971008,0.8879460096359253,0.8650444149971008,1,0.9839381575584412,True,0.01606179028749466,0.9839381575584412,0.027287177741527557,0,True,True,typicality,0,1.0264744748338128,True,True,0.05724702402949333,0.6101691126823425,0.3240346908569336,46
47,confidence,original_reconstruction,0.01,0.8722638487815857,0.0,0.0032861249055713415,0.10514003038406372,0.0,0.0,0.00032861248473636806,0.010514003224670887,0.0,0.10514003038406372,0.0,0.0004692255752161145,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8614212274551392,0.88422691822052,0.8614212274551392,1,0.9847416281700134,True,0.015258362516760826,0.9847416281700134,0.02644050493836403,0,True,True,typicality,0,1.0264744748338128,True,True,0.05732472985982895,0.6246464848518372,0.32425302267074585,47
48,confidence,original_reconstruction,0.01,0.8685996532440186,0.0,0.0032942621037364006,0.10526658594608307,0.0,0.0,0.00032942622783593833,0.010526658967137337,0.0,0.10526658594608307,0.0,0.0004240580019541085,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8577435612678528,0.8804518580436707,0.8577435612678528,1,0.9854918122291565,True,0.014508160762488842,0.9854918122291565,0.025546353310346603,0,True,True,typicality,0,1.0264744748338128,True,True,0.05739566311240196,0.6399873495101929,0.3244481086730957,48
49,confidence,original_reconstruction,0.01,0.8649439811706543,0.0,0.003301701508462429,0.10537928342819214,0.0,0.0,0.0003301701508462429,0.010537928901612759,0.0,0.10537928342819214,0.0,0.00038412297726608813,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8540759086608887,0.8766871094703674,0.8540759086608887,1,0.9861894249916077,True,0.013810631819069386,0.9861894249916077,0.024631090462207794,0,True,True,typicality,0,1.0264744748338128,True,True,0.05746043473482132,0.6559795141220093,0.3246217370033264,49
50,confidence,original_reconstruction,0.01,0.8613175749778748,0.0,0.0033085059840232134,0.10547900944948196,0.0,0.0,0.00033085059840232134,0.010547901503741741,0.0,0.10547900944948196,0.0,0.0003489040827844292,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8504388332366943,0.8729537725448608,0.8504388332366943,1,0.9868355989456177,True,0.013164415024220943,0.9868355989456177,0.023712536320090294,0,True,True,typicality,0,1.0264744748338128,True,True,0.057519614696502686,0.6724613308906555,0.3247753083705902,50
51,confidence,original_reconstruction,0.01,0.8577587008476257,0.0,0.003314731875434518,0.10556748509407043,0.0,0.0,0.0003314731875434518,0.010556749068200588,0.0,0.10556748509407043,0.0,0.0003183012886438519,0.03464368358254433,0.0,0.0,0.03464368358254433,0.846870481967926,0.8692909479141235,0.846870481967926,1,0.9874243140220642,True,0.012575684115290642,0.9874243140220642,0.022813882678747177,0,True,True,typicality,0,1.0264744748338128,True,True,0.05757370963692665,0.6891863942146301,0.324911504983902,51
52,confidence,original_reconstruction,0.01,0.854286253452301,0.0,0.0033204315695911646,0.10564512014389038,0.0,0.0,0.00033204315695911646,0.010564512573182583,0.0,0.10564512014389038,0.0,0.0002911019546445459,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8433896899223328,0.8657180070877075,0.8433896899223328,1,0.9879719614982605,True,0.012028004042804241,0.9879719614982605,0.021947620436549187,0,True,True,typicality,0,1.0264744748338128,True,True,0.057623185217380524,0.7060905694961548,0.32503095269203186,52
